pressure_ratio,TIT_K,feasible,fuel_kg_min,air_kg_s,hole_radius_scale,hole_area_mm2,nozzle_radius_mm
2.083,807.9821478095383,False,0.4291456752699158,0.5263054539006614,2.231405764150841,3948.4872167045273,38.07833419360974
2.083,814.773260651177,False,0.4236728386969867,0.5123066464384863,2.2128186040567703,3882.980979872787,37.468788363837284
2.083,821.5643734928155,False,0.4186281154682128,0.49920293657736575,2.1947750338680754,3819.9146357894497,36.8938552977559
2.083,828.3554863344542,False,0.41396892016992304,0.4869077935985096,2.177253415365124,3759.166796600513,36.35054403947518
2.083,835.1465991760929,False,0.4096581047443452,0.4753456318845588,2.1602327757251407,3700.62209224257,35.83620705766497
2.083,841.9377120177315,False,0.40566311711081726,0.46445012418661025,2.1436928649671865,3644.171103056392,35.34849153985751
2.083,848.7288248593702,False,0.40195531145594676,0.45416281831583943,2.127614191039876,3589.710222861012,34.88529884019043
2.083,855.5199377010088,False,0.3985093792071171,0.44443199534234856,2.1119780375947514,3537.1414733573633,34.44475051830326
2.083,862.3110505426475,False,0.39530287673605236,0.43521172142670683,2.0967664684814733,3486.372285920165,34.025159742249095
2.083,869.1021633842861,False,0.39231583112512214,0.42646105596656714,2.0819623221795736,3437.3152630284762,33.62500708426681
2.083,875.8932762259248,False,0.389530409337511,0.41814338674751167,2.0675491987161148,3389.887928590859,33.24291993539495
2.083,882.6843890675634,False,0.38693063919753967,0.41022586891080554,2.053511441083182,3344.01247408269,32.87765491791848
2.083,889.475501909202,False,0.3845021729496769,0.4026789492707846,2.039834112739131,3299.615505593366,32.52808279427392
2.083,896.2666147508407,False,0.38223208599886643,0.39547596117991796,2.0265029724343164,3256.627795475293,32.19317546522921
2.083,903.0577275924793,False,0.38010870486867515,0.38859277800567715,2.013504447327331,3214.984041201333,31.871994724794003
2.083,909.848840434118,False,0.37812145954230675,0.3820075155394868,2.0008256051398807,3174.6226332086335,31.56368249883598
2.083,916.6399532757566,False,0.3762607562452611,0.37570027544511775,1.988454125924651,3135.485432874093,31.267452342117732
2.083,923.4310661173952,False,0.3745178674403985,0.36965292327784616,1.9763782738831184,3097.517561289892,30.98258200696926
2.083,930.222178959034,False,0.37288483637663444,0.36384889574684204,1.9645868695611992,3060.667199149549,30.708406928033018
2.083,937.0132918006725,False,0.3713543939919524,0.3582730328125721,1.9530692626647785,3024.8853977908593,30.44431449295656
2.083,943.8044046423112,False,0.3699198863434511,0.3529114309555095,1.9418153056693883,2990.125901249076,30.18973898974162
2.083,950.5955174839498,False,0.36857521103976265,0.3477513145582445,1.9308153283453313,2956.3449790366644,29.944157138591084
2.083,957.3866303255885,False,0.3673147613985919,0.34278092283842865,1.920060113278077,2923.5012692708465,29.707084130254135
2.083,964.1777431672272,False,0.3661333772552145,0.3379894101767258,1.9095408724314902,2891.5556317072733,29.478070104613177
2.083,970.9688560088657,False,0.3650263015152209,0.3333667580193936,1.8992492247767994,2860.4710102004283,29.25669701303809
2.083,977.7599688505044,False,0.3639891416834696,0.32890369681294823,1.8891771749911197,2830.2123040912343,29.042575816214363
2.083,984.551081692143,False,0.36301783571641383,0.3245916366592907,1.8793170932151486,2800.746248016583,28.835343976014343
2.083,991.3421945337817,False,0.3621086216410972,0.3204226055723902,1.869661695848849,2772.041299638994,28.63466320576109
2.083,998.1333073754204,False,0.3612580104646138,0.31638919437904056,1.8602040273563605,2744.067534806262,28.440217448119935
2.083,1004.924420217059,False,0.360462761965448,0.31248450744184564,1.8509374430458507,2716.796549666959,28.251711053992963
2.083,1011.7155330586976,False,0.35971986301509845,0.30870211849695683,1.8418555927862679,2690.201369287036,28.06886713931274
2.083,1018.5066459003363,False,0.359026508126612,0.3050360309958497,1.8329524056207775,2664.256362334782,27.891426099635282
2.083,1025.297758741975,False,0.35838008196752974,0.3014806424225166,1.8242220752353886,2638.9371614241127,27.719144265000814
2.083,1032.0888715836136,False,0.35777814360957094,0.2980307121273525,1.815659046240993,2614.2205887297973,27.55179267973684
2.083,1038.8799844252521,False,0.35721841231701407,0.29468133227859916,1.8072580012271067,2590.084586511002,27.38915599376983
2.083,1045.6710972668907,False,0.35669875470118523,0.29142790158330995,1.7990138485465583,2566.5081522031305,27.231031453650314
2.083,1052.4622101085295,False,0.35621717309022904,0.2882661014735706,1.7909217107912492,2543.471277759564,27.077227982907097
2.083,1059.2533229501682,False,0.355771794982072,0.2851918744914047,1.782976913920464,2520.95489294635,26.92756534257111
2.083,1066.0444357918068,False,0.35536086346467977,0.2822014046383187,1.7751749770048275,2498.940812313576,26.78187336377439
2.083,1072.8355486334453,False,0.35498272850164686,0.2792910994835359,1.7675116025503623,2477.411685585774,26.639991245254567
2.083,1079.6266614750841,False,0.3546358389932815,0.27645757384934,1.7599826673689303,2456.350951232321,26.501766909404143
2.083,1086.4177743167227,False,0.3543187355338394,0.273697634913105,1.7525842139629797,2435.742792995785,26.36705641120957
2.083,1093.2088871583614,False,0.35403004379473174,0.271008268584026,1.7453124423941135,2415.572099171874,26.23572339504573
2.083,1100.0,False,0.353768468471479,0.268386627028622,1.7381637026067804,2395.8244244499597,26.10763859483326
2.102,420.8887158361356,False,,,,,
2.102,427.67982867777425,False,,,,,
2.102,434.47094151941286,False,,,,,
2.102,441.2620543610515,False,,,,,
2.102,448.0531672026902,False,,,,,
2.102,454.8442800443288,False,,,,,
2.102,461.63539288596746,False,,,,,
2.102,468.4265057276061,False,,,,,
2.102,475.21761856924473,False,,,,,
2.102,482.0087314108834,False,,,,,
2.102,488.799844252522,False,,,,,
2.102,495.5909570941607,False,,,,,
2.102,502.38206993579934,False,,,,,
2.102,509.17318277743794,False,,,,,
2.102,515.9642956190767,False,,,,,
2.102,522.7554084607152,False,,,,,
2.102,529.5465213023539,False,,,,,
2.102,536.3376341439925,False,,,,,
2.102,543.1287469856312,False,,,,,
2.102,549.9198598272699,False,,,,,
2.102,556.7109726689084,False,,,,,
2.102,563.5020855105471,False,,,,,
2.102,570.2931983521858,False,,,,,
2.102,577.0843111938244,False,,,,,
2.102,583.8754240354631,False,,,,,
2.102,590.6665368771016,False,,,,,
2.102,597.4576497187403,False,,,,,
2.102,604.248762560379,False,,,,,
2.102,611.0398754020176,False,,,,,
2.102,617.8309882436563,False,,,,,
2.102,624.6221010852948,False,663.3294876643072,1321.1428311498632,inf,inf,2388.1540581173685
2.102,631.4132139269336,False,4.908866764792053,9.558382079972949,inf,inf,198.7037276771956
2.102,638.2043267685722,False,2.583835317005038,4.921121274185914,inf,inf,139.83811326841104
2.102,644.9954396102108,False,1.8050340895531733,3.3642247796102707,inf,inf,113.64689763630972
2.102,651.7865524518495,False,1.4149415198378263,2.5818685594890622,inf,inf,98.03623693960984
2.102,658.5776652934882,False,1.1807244337486795,2.110220609051982,inf,inf,87.40745219133444
2.102,665.3687781351268,False,1.0245774839906645,1.794270238145983,inf,inf,79.58982984147575
2.102,672.1598909767654,False,0.913103392591346,1.5674716214761781,inf,inf,73.54101979524548
2.102,678.951003818404,False,0.8295839652563215,1.3965066549812974,inf,inf,68.6897305161314
2.102,685.7421166600427,False,0.7647221831354086,1.2628425422810776,2.691545392867613,5744.828288454071,64.6931241952203
2.102,692.5332295016814,False,0.7129348786275914,1.155346333096594,2.652956547014574,5581.281257744933,61.33134904988813
2.102,699.32434234332,False,0.6706661413746731,1.0669248766816273,2.6211306418779183,5448.174009850414,58.45608201957949
2.102,706.1154551849586,False,0.6355434287199284,0.9928435253966156,2.5905919333998955,5321.960573537716,55.96316066007108
2.102,712.9065680265974,False,0.6059228877438307,0.9298202071417987,2.560946740734571,5200.854791953819,53.777015374136774
2.102,719.6976808682359,False,0.5806293969505109,0.8755074231099516,2.532113623739629,5084.403569243936,51.84132330115492
2.102,726.4887937098746,False,0.5588005115372494,0.828181254407286,2.5040772559608455,4972.434629530977,50.11314321148661
2.102,733.2799065515132,False,0.5397888814410337,0.786546871631018,2.4768363481842433,4864.836624342589,48.55909587390817
2.102,740.0710193931518,False,0.523099079910162,0.74961260974388,2.4503893092059674,4761.50026828871,47.152796927138596
2.102,746.8621322347906,False,0.5083454693163647,0.7166059644635054,2.4247303362113297,4662.303349293651,45.87308413441816
2.102,753.6532450764291,False,0.49522335889630126,0.6869160783409497,2.399848860656526,4567.109430210662,44.70276399169504
2.102,760.4443579180678,False,0.48348880559791857,0.6600534536523391,2.375730098306019,4475.770760216569,43.62770699369592
2.102,767.2354707597065,False,0.47294417921320964,0.6356211556294201,2.3523559021369214,4388.132108581996,42.63618248780415
2.102,774.026583601345,False,0.4634276592168506,0.6132938540707616,2.32970562130184,4304.034365217817,41.71836160911378
2.102,780.8176964429838,False,0.45480546776115255,0.5928023206498882,2.307756861636716,4223.317548246408,40.865940333110096
2.102,787.6088092846223,False,0.446966041536679,0.5739217928041894,2.2864861200077766,4145.823164679849,40.07184980893358
2.102,794.399922126261,False,0.4398156001660883,0.5564631231465034,2.265869295399942,4071.395983212587,39.330031073909005
2.102,801.1910349678997,False,0.4332747355484505,0.540265965647787,2.2458820908592174,3999.885312331213,38.635257911337256
2.102,807.9821478095383,False,0.42727575776879395,0.5251934714551634,2.2265003233154643,3931.145879137384,37.982996160833395
2.102,814.773260651177,False,0.42176060866392723,0.5111281176457516,2.207700157758181,3865.0383943730385,37.36929094664716
2.102,821.5643734928155,False,0.4166792062027468,0.4979683960039124,2.189458280372276,3801.4298757055294,36.790675513575685
2.102,828.3554863344542,False,0.41198811929638846,0.4856261615878919,2.1717520230290455,3740.1937879841385,36.24409694952148
2.102,835.1465991760929,False,0.40764949853383814,0.4740244924501503,2.1545594493889384,3681.210047305665,35.726855224339964
2.102,841.9377120177315,False,0.40363020694520024,0.4630959489764728,2.137859410970281,3624.3649257133793,35.23655281749402
2.102,848.7288248593702,False,0.3999011084310127,0.4527811483026805,2.121631579918325,3569.5508851648615,34.77105283137678
2.102,855.5199377010088,False,0.3964364814517651,0.4430275891241282,2.105856463862113,3516.6663628266742,34.32844395438757
2.102,862.3110505426475,False,0.39321353296988104,0.43378867697023876,2.0905154071456793,3465.615524542021,33.907010990890456
2.102,869.1021633842861,False,0.39021199318656524,0.4250229110888939,2.0755905818276963,3416.307999219455,33.505209944335746
2.102,875.8932762259248,False,0.3874137758172966,0.4166932024685513,2.061064971126211,3368.6586036933095,33.12164684675985
2.102,882.6843890675634,False,0.38480269185716554,0.4087662989266673,2.046922347410595,3322.587065123954,32.75505968824511
2.102,889.475501909202,False,0.38236420725510484,0.4012122981187846,2.0331472463843125,3278.0177460879136,32.404302925110365
2.102,896.2666147508407,False,0.3800852368294039,0.39400423314217514,2.0197249387377494,3234.8793760348553,32.06833414403745
2.102,903.0577275924793,False,0.37795396825060623,0.38711771839038855,2.00664140026059,3193.1047916602965,31.746202537232307
2.102,909.848840434118,False,0.3759597110919804,0.38053064565971234,1.9938832811739895,3152.6306878860546,31.437038905759703
2.102,916.6399532757566,False,0.37409276687634296,0.3742229223633598,1.9814378752614754,3113.3973804931843,31.14004695788613
2.102,923.4310661173952,False,0.3723443167869258,0.36817624518542935,1.969293089234285,3075.3485809668455,30.854495709303666
2.102,930.222178959034,False,0.3707063243013591,0.36237390368834865,1.9574374126542688,3038.431183753476,30.57971282453951
2.102,937.0132918006725,False,0.36917145048357347,0.3568006093384254,1.945859888649085,3002.595065868113,30.31507876525134
2.102,943.8044046423112,False,0.36773298005329175,0.3514423461834625,1.9345500855850335,2967.7928986007487,30.06002163270632
2.102,950.5955174839498,False,0.3663847566655287,0.3462862400418017,1.9234980698091686,2933.9799709396875,29.81401260948787
2.102,957.3866303255885,False,0.3651211260879271,0.3413204435729811,1.912694379530356,2901.1140242408746,29.576561920122153
2.102,964.1777431672272,False,0.3639368861732711,0.3365340350193452,1.9021299998767787,2869.155097616566,29.347215242459484
2.102,970.9688560088657,False,0.3628272426971135,0.33191692875331347,1.8917963391428352,2838.065383485545,29.125550511751193
2.102,977.7599688505044,False,0.3617877702732314,0.3274597960507932,1.881685206219784,2807.8090927141043,28.911175067805214
2.102,984.551081692143,False,0.3608143776781767,0.3231539947486007,1.871788789190545,2778.352328777051,28.703723102682904
2.102,991.3421945337817,False,0.3599032770150611,0.31899150664172865,1.8620996350591015,2749.6629703784765,28.502853372358945
2.102,998.1333073754204,False,0.35905095622938143,0.3149648816419332,1.852610630577632,2721.710561988415,28.308247140794936
2.102,1004.924420217059,False,0.35825415455914716,0.3110671878582634,1.8433149841296415,2694.466211773052,28.11960632914122
2.102,1011.7155330586976,False,0.35750984056005075,0.3072919668773846,1.8342062086243345,2667.902496420761,27.936651846402494
2.102,1018.5066459003363,False,0.3568151923958486,0.3036331936206457,1.8252781053554925,2641.993372391627,27.759122080989904
2.102,1025.297758741975,False,0.35616758012603206,0.30008524023890065,1.816524748777667,2616.7140931456474,27.586771535222493
2.102,1032.0888715836136,False,0.3555645497585085,0.2966428435775803,1.8079404721525127,2592.0411319314767,27.419369587103887
2.102,1038.8799844252521,False,0.35500380886537025,0.29330107580547005,1.7995198540186752,2567.9521097437755,27.2566993656436
2.102,1045.6710972668907,False,0.35448321358585305,0.2900553178528491,1.7912577054399856,2544.4257280835764,27.098556727671657
2.102,1052.4622101085295,False,0.3540007568628227,0.2869012353493474,1.7831490579880263,2521.4417061804593,26.94474932554076
2.102,1059.2533229501682,False,0.35355455777832023,0.2838347567903902,1.7751891524168504,2498.980722359097,26.795095756367658
2.102,1066.0444357918068,False,0.35314285187018035,0.2808520536942492,1.7673734279894382,2477.024359255123,26.649424784553204
2.102,1072.8355486334453,False,0.3527639823260022,0.27794952254039573,1.7596975124174088,2455.555052606501,26.50757463026897
2.102,1079.6266614750841,False,0.3524163919631119,0.27512376830469004,1.752157212377325,2434.556043366132,26.369392317425447
2.102,1086.4177743167227,False,0.35209861591386166,0.27237158942849715,1.7447485045689717,2414.0113329002806,26.23473307535899
2.102,1093.2088871583614,False,0.35180927494494835,0.26968996407759244,1.7374675272828675,2393.9056410546727,26.103459789107923
2.102,1100.0,False,0.3515470693475471,0.26707603756307374,1.7303105724459644,2374.224366885784,25.975442493703163
2.121,420.8887158361356,False,,,,,
2.121,427.67982867777425,False,,,,,
2.121,434.47094151941286,False,,,,,
2.121,441.2620543610515,False,,,,,
2.121,448.0531672026902,False,,,,,
2.121,454.8442800443288,False,,,,,
2.121,461.63539288596746,False,,,,,
2.121,468.4265057276061,False,,,,,
2.121,475.21761856924473,False,,,,,
2.121,482.0087314108834,False,,,,,
2.121,488.799844252522,False,,,,,
2.121,495.5909570941607,False,,,,,
2.121,502.38206993579934,False,,,,,
2.121,509.17318277743794,False,,,,,
2.121,515.9642956190767,False,,,,,
2.121,522.7554084607152,False,,,,,
2.121,529.5465213023539,False,,,,,
2.121,536.3376341439925,False,,,,,
2.121,543.1287469856312,False,,,,,
2.121,549.9198598272699,False,,,,,
2.121,556.7109726689084,False,,,,,
2.121,563.5020855105471,False,,,,,
2.121,570.2931983521858,False,,,,,
2.121,577.0843111938244,False,,,,,
2.121,583.8754240354631,False,,,,,
2.121,590.6665368771016,False,,,,,
2.121,597.4576497187403,False,,,,,
2.121,604.248762560379,False,,,,,
2.121,611.0398754020176,False,,,,,
2.121,617.8309882436563,False,,,,,
2.121,624.6221010852948,False,,,,,
2.121,631.4132139269336,False,6.0498411908102,11.821788192791072,inf,inf,221.94533758617865
2.121,638.2043267685722,False,2.8257723885228048,5.400563843792651,inf,inf,147.02127266701248
2.121,644.9954396102108,False,1.9031125984369721,3.559056004289191,inf,inf,117.24174736993076
2.121,651.7865524518495,False,1.4658265949998488,2.6836035476889286,inf,inf,100.19681556703623
2.121,658.5776652934882,False,1.2107248391788534,2.170878484069446,inf,inf,88.83539618278289
2.121,665.3687781351268,False,1.043644647984862,1.8334887626948404,inf,inf,80.5881972387027
2.121,672.1598909767654,False,0.9257923101853525,1.5942218792374983,inf,inf,74.26411175920053
2.121,678.951003818404,False,0.8382590097570192,1.4154362259287492,inf,inf,69.22512878446665
2.121,685.7421166600427,False,0.7707256878206012,1.2765848856881263,inf,inf,65.09454294373568
2.121,692.5332295016814,False,0.7170819260466353,1.1654974133177083,2.655107753640846,5590.336330356439,61.63370082761198
2.121,699.32434234332,False,0.673478265691903,1.0745038898490398,2.6226706153509904,5454.577741116463,58.68310784119525
2.121,706.1154551849586,False,0.637368634548067,0.9985292208197639,2.5915490441628664,5325.893764736563,56.13159957301053
2.121,712.9065680265974,False,0.6070015101443076,0.9340804110769774,2.5613415546762885,5202.458517817524,53.899024500563065
2.121,719.6976808682359,False,0.5811322426762789,0.8786739587015848,2.531969138393481,5083.823341845303,51.92595296342218
2.121,726.4887937098746,False,0.5588519576228582,0.8304952589485959,2.503419043128046,4969.82090016497,50.1672733774996
2.121,733.2799065515132,False,0.5394814016339388,0.7881872617115085,2.4756915915879922,4860.3407545586,48.588051360138614
2.121,740.0710193931518,False,0.5225026797805153,0.7507145474888748,2.4487858726328366,4755.270837150754,47.160763576413196
2.121,746.8621322347906,False,0.5075139880486448,0.7172731764678131,2.4226960378363613,4654.483479735783,45.8633975818405
2.121,753.6532450764291,False,0.4941987823286675,0.6872292768009445,2.39741095061456,4557.835057369191,44.67811451148224
2.121,760.4443579180678,False,0.48230428235746975,0.6600762182444639,2.3729149021963862,4465.169634309704,43.590287678453976
2.121,767.2354707597065,False,0.4716261706378323,0.6354041211183085,2.3491885916718425,4376.323334302346,42.58779831009329
2.121,774.026583601345,False,0.46199749826585135,0.6128777430992833,2.3262100793509677,4291.128317630582,41.66051094530487
2.121,780.8176964429838,False,0.4532805069065842,0.5922201742224877,2.3039556158555903,4209.416043602463,40.7998767578787
2.121,787.6088092846223,False,0.4453605098454602,0.5732006336867671,2.2824003253218454,4131.019796573469,39.99862952904756
2.121,794.399922126261,False,0.4381412513886401,0.5556252121370433,2.2615187505274035,4055.776559462849,39.250549758012625
2.121,801.1910349678997,False,0.43154134386194964,0.5393297613709387,2.2412852778744985,3983.528346770868,38.55027958675934
2.121,807.9821478095383,False,0.42549150101609123,0.5241743714359922,2.221674462169989,3914.1231064107606,37.893176104359625
2.121,814.773260651177,False,0.4199323675131589,0.5100390360894828,2.2026612698747283,3847.4152860126665,37.275193978035105
2.121,821.5643734928155,False,0.414812799776765,0.4968202183160259,2.184221257076652,3783.266143109117,36.692790734450824
2.121,828.3554863344542,False,0.41008849230909455,0.4844281049046419,2.1663306958094495,3721.543863177109,36.14284970807244
2.121,835.1465991760929,False,0.40572087106143284,0.4727843938215684,2.1489666598819115,3662.1235361025756,35.622616896090236
2.121,841.9377120177315,False,0.4016761951539655,0.4618204973717787,2.1321070792417203,3604.8870304996226,35.129648852965694
2.121,848.7288248593702,False,0.3979248225451931,0.45147607263723966,2.115730770098087,3549.722796313281,34.66176941805927
2.121,855.5199377010088,False,0.3944406057495227,0.4416978115953119,2.0998174465475223,3496.5256189720335,34.21703356301034
2.121,862.3110505426475,False,0.39120039148663616,0.4324384388328141,2.0843477182461645,3445.196342723246,33.793697017486316
2.121,869.1021633842861,False,0.38818360397560375,0.42365587638828167,2.0693030777059893,3395.6415763885475,33.39019061497394
2.121,875.8932762259248,False,0.3853718959916704,0.4153125440345919,2.0546658800199666,3347.7733913683105,33.00509851754981
2.121,882.6843890675634,False,0.3827488551605964,0.4073747700061183,2.0404193172064735,3301.5090190959922,32.63713964665503
2.121,889.475501909202,False,0.3802997555444927,0.3998122923166462,2.026547388875283,3256.7705531256643,32.28515177793526
2.121,896.2666147508407,False,0.37801134656948787,0.39259783479537586,2.013034870531366,3213.4846594960595,31.94807786108093
2.121,903.0577275924793,False,0.37587167290205015,0.3857067450727223,1.9998672805276447,3171.582297844455,31.624954206909603
2.121,909.848840434118,False,0.3738699201024496,0.3791166841847229,1.9870308464372954,3130.9984548605507,31.3149002485991
2.121,916.6399532757566,False,0.3719962818489626,0.3728073593905055,1.9745124714270514,3091.671891009338,31.017109635726282
2.121,923.4310661173952,False,0.3702418452934488,0.36676029332800014,1.9622997010644678,3053.5449009612666,30.730842461407242
2.121,930.222178959034,False,0.368598491722014,0.3609586238568769,1.9503806908756267,3016.5630878078023,30.45541845652039
2.121,937.0132918006725,False,0.3670588101873033,0.3553869299216223,1.9387441748791991,2980.675150881761,30.19021101239431
2.121,943.8044046423112,False,0.3656160221770744,0.3500310795627051,1.927379435251984,2945.832686818384,29.934641915727802
2.121,950.5955174839498,False,0.364263915707053,0.3448780968496126,1.9162762732265328,2911.9900033687504,29.688176697895724
2.121,957.3866303255885,False,0.3629967874897373,0.33991604503640127,1.9054249812793695,2879.1039453961066,29.450320515947904
2.121,964.1777431672272,False,0.3618093920470671,0.3351339236724732,1.8948163166361647,2847.133732437569,29.220614495169055
2.121,970.9688560088657,False,0.3606968968127147,0.33052157775686136,1.8844414760960697,2816.0408071904894,28.998632473502862
2.121,977.7599688505044,False,0.3596548424168629,0.326069617318389,1.8742920721591527,2785.7886942767354,28.78397809686211
2.121,984.551081692143,False,0.3586791074683324,0.3217693460480999,1.8643601104277658,2756.3428686460743,28.57628222164751
2.121,991.3421945337817,False,0.3577658772506009,0.3176126978137352,1.8546379682429688,2727.670632995804,28.37520058694089
2.121,998.1333073754204,False,0.35691161583320824,0.313592180056071,1.8451183745107727,2699.741003607247,28.18041172401821
2.121,1004.924420217059,False,0.35611304117137793,0.3097008232096828,1.8357943906685519,2672.5246040262323,27.991615075217087
2.121,1011.7155330586976,False,0.3553671028266787,0.30593213541086545,1.8266593927395203,2645.993566044352,27.808529297917772
2.121,1018.5066459003363,False,0.3546709619922741,0.30228006185699197,1.817707054422035,2620.121437468446,27.6308907325714
2.121,1025.297758741975,False,0.3540219735492353,0.2987389482676359,1.8089313311602486,2594.8830961965364,27.458452016420807
2.121,1032.0888715836136,False,0.35341766991690926,0.29530350797093824,1.8003264451433898,2570.254670149484,27.290980826883068
2.121,1038.8799844252521,False,0.35285574649142815,0.29196879220105443,1.7918868711819786,2546.213462637071,27.12825874055839
2.121,1045.6710972668907,False,0.35233404849303895,0.2887301632458418,1.783607323411089,2522.7378827666867,26.970080195550473
2.121,1052.4622101085295,False,0.351850559065726,0.28558327012965695,1.7754827427723832,2499.807380529521,26.816251546268646
2.121,1059.2533229501682,False,0.3514033884921467,0.2825240265554014,1.7675082852288946,2477.4023862258773,26.666590201166283
2.121,1066.0444357918068,False,0.35099076440380095,0.27954859086382916,1.759679310668599,2455.504253915495,26.520923834987716
2.121,1072.8355486334453,False,0.3506110228808883,0.2766533477973578,1.751991372455061,2434.0952086019656,26.379089668064932
2.121,1079.6266614750841,False,0.3502626003489253,0.2738348918809497,1.7444402075856011,2413.158296881749,26.240933806051665
2.121,1086.4177743167227,False,0.349944026190126,0.2710900122546078,1.7370217274197073,2392.6773408086424,26.106310634221835
2.121,1093.2088871583614,False,0.3496539159970631,0.2684156788111425,1.729732008942467,2372.636894743026,25.975082261106056
2.121,1100.0,False,0.34939096540439424,0.2658090295095223,1.7225672865299293,2353.0222049727195,25.847118006806937
2.1399999999999997,420.8887158361356,False,,,,,
2.1399999999999997,427.67982867777425,False,,,,,
2.1399999999999997,434.47094151941286,False,,,,,
2.1399999999999997,441.2620543610515,False,,,,,
2.1399999999999997,448.0531672026902,False,,,,,
2.1399999999999997,454.8442800443288,False,,,,,
2.1399999999999997,461.63539288596746,False,,,,,
2.1399999999999997,468.4265057276061,False,,,,,
2.1399999999999997,475.21761856924473,False,,,,,
2.1399999999999997,482.0087314108834,False,,,,,
2.1399999999999997,488.799844252522,False,,,,,
2.1399999999999997,495.5909570941607,False,,,,,
2.1399999999999997,502.38206993579934,False,,,,,
2.1399999999999997,509.17318277743794,False,,,,,
2.1399999999999997,515.9642956190767,False,,,,,
2.1399999999999997,522.7554084607152,False,,,,,
2.1399999999999997,529.5465213023539,False,,,,,
2.1399999999999997,536.3376341439925,False,,,,,
2.1399999999999997,543.1287469856312,False,,,,,
2.1399999999999997,549.9198598272699,False,,,,,
2.1399999999999997,556.7109726689084,False,,,,,
2.1399999999999997,563.5020855105471,False,,,,,
2.1399999999999997,570.2931983521858,False,,,,,
2.1399999999999997,577.0843111938244,False,,,,,
2.1399999999999997,583.8754240354631,False,,,,,
2.1399999999999997,590.6665368771016,False,,,,,
2.1399999999999997,597.4576497187403,False,,,,,
2.1399999999999997,604.248762560379,False,,,,,
2.1399999999999997,611.0398754020176,False,,,,,
2.1399999999999997,617.8309882436563,False,,,,,
2.1399999999999997,624.6221010852948,False,,,,,
2.1399999999999997,631.4132139269336,False,7.967135589120095,15.623310636251126,inf,inf,256.3137468409864
2.1399999999999997,638.2043267685722,False,3.129284453366912,6.0012986898268705,inf,inf,155.56972850524497
2.1399999999999997,644.9954396102108,False,2.0167408457523837,3.784310317146539,inf,inf,121.27505081591477
2.1399999999999997,651.7865524518495,False,1.5227032317049252,2.796962939318589,inf,inf,102.55770046398509
2.1399999999999997,658.5776652934882,False,1.2436214384551254,2.2370957339273354,inf,inf,90.37387846466831
2.1399999999999997,665.3687781351268,False,1.0643308172769996,1.8757733036673476,inf,inf,81.65537635777291
2.1399999999999997,672.1598909767654,False,0.939485241781484,1.6228417850948627,inf,inf,75.03385022601488
2.1399999999999997,678.951003818404,False,0.8476082115545645,1.4355959072314135,inf,inf,69.7942524822996
2.1399999999999997,685.7421166600427,False,0.7772116805812186,1.291186879044726,inf,inf,65.5216190220987
2.1399999999999997,692.5332295016814,False,0.7215929517434652,1.1762797291422828,2.657418752950615,5600.07219575081,61.95639748727236
2.1399999999999997,699.32434234332,False,0.6765773489501963,1.0825660542901996,2.6243550388026757,5461.5864513020715,58.926829096726166
2.1399999999999997,706.1154551849586,False,0.6394286462561205,1.0045979937385654,2.5926410502688597,5330.3830749847775,56.31413818759511
2.1399999999999997,712.9065680265974,False,0.6082783810168286,0.9386536488789669,2.5618630421347377,5204.577167748781,54.033232456457895
2.1399999999999997,719.6976808682359,False,0.5818069408567548,0.8821029997266322,2.5319438635065414,5083.72184580658,52.021354348468165
2.1399999999999997,726.4887937098746,False,0.5590556997111918,0.8330343431212612,2.502873283308331,4967.654237005414,50.23108046620465
2.1399999999999997,733.2799065515132,False,0.5393113964462699,0.79002435497786,2.474653256770022,4856.2646388302555,48.62582781411028
2.1399999999999997,740.0710193931518,False,0.5220322928017127,0.7519912187431411,2.4472835620669815,4749.437985580397,47.17687060038763
2.1399999999999997,746.8621322347906,False,0.5067994951728773,0.718097788896332,2.4207582904745832,4647.040857120772,45.86130199910179
2.1399999999999997,753.6532450764291,False,0.4932839713377297,0.6876859646956178,2.395065702660406,4548.922088148849,44.66060638735247
2.1399999999999997,760.4443579180678,False,0.48122365799862854,0.660231132170014,2.370189117311879,4454.917179514045,43.55963715635251
2.1399999999999997,767.2354707597065,False,0.4704072312168083,0.635309858607077,2.3461080243133843,4364.853229723825,42.54587066327188
2.1399999999999997,774.026583601345,False,0.4606623812651473,0.612576547520577,2.322799137021181,4278.553305319325,41.60885232446931
2.1399999999999997,780.8176964429838,False,0.45184719735387935,0.5917462808870725,2.300237293073852,4195.839968424787,40.73977901485004
2.1399999999999997,787.6088092846223,False,0.4438437403023722,0.5725820151264253,2.278396188482861,4116.537973346588,39.93117985658042
2.1399999999999997,794.399922126261,False,0.4365531809574531,0.5548848932713677,2.257248958013793,4040.4762426651296,39.176669148746065
2.1399999999999997,801.1910349678997,False,0.4298920765281237,0.5384868222764102,2.236768623847318,3967.4892548238595,38.47075294863749
2.1399999999999997,807.9821478095383,False,0.4237894856242288,0.5232447201928014,2.216928435559658,3897.417967307022,37.808676073673496
2.1399999999999997,814.773260651177,False,0.4181847094735798,0.5090360103409103,2.1977021224295257,3830.1103818267375,37.18629991851741
2.1399999999999997,821.5643734928155,False,0.4130255062073496,0.4957550577883919,2.179064076069884,3765.421838678805,36.60000402139785
